product_id,true_elasticity,bf_season_effect,r_squared,p_value_price,price_unique_count
1600dcf1cea8c0c83702e07b577ab231,0.22201862939318162,0.0,0.002000240540860343,0.7986386376394611,3
16048247166ec654c76c845f308c85f5,-2.0972571819549684,0.0,0.19278656755860502,0.2764250114612831,5
1613b819ab5dae53aead2dbb4ebdb378,1.6345481882482202,0.0,0.016590550653418967,0.335240373914269,4
16241e79b047426033194065d8b321b2,-0.4607845361354593,-0.13831662027420966,0.06380917681407428,0.7147993407346549,3
165f86fe8b799a708a20ee4ba125c289,0.1767170533436746,-0.024839084135077155,0.0009222143891653989,0.8065706706311446,5
16679d68bdbed3fb97af806424d7f2b7,-2.372212384714824,0.0,0.12584804243326708,0.19447931088491432,3
167b4b8c4bd0c401bea62f5e050d70a4,-0.7775544708178219,0.4758379676095178,0.290597012624781,0.03708890087385339,6
16c4e87b98a9370a9cbc3a4658a3f45b,0.0,0.0,,,3
16cc7a098d176187b6d8e9519fa81585,0.0,0.0,,,3
16d096faa27582985f849f08370cf1ed,0.0,0.0,,,3
16ed6a6e3fce23b741650437fe58d65b,-0.23138592909452796,0.0,0.006282286806978621,0.6716834701884711,4
170b033abb14ccc92a21b95dba58fa90,0.0,0.0,,,3
177d3d5bb9d4d29222a222e3b3554f41,-0.011662267376836098,0.0,0.00016108062760222808,0.9397161295599262,8
17823ffd2de8234f0e885a71109613a4,0.5929094502677488,0.0,0.040335268134553015,0.5779660708249748,4
1782400950423c9b12600278b8ef65d3,0.0,0.0,,,3
17878434ca0082537806de545c2f0351,0.33398026366591715,0.0,0.04761691210248731,0.603653378192065,3
17a019676883dce326999c11a46a14f0,0.0,0.0,,,4
17ad6786808ab3fedfb261a70a5932d6,2.491875934082137,0.0,0.15254434668258898,0.29866847300674343,5
17c4bd4269902c84acc14c497f282ddb,0.2232987184531372,0.0,0.0006965298559165056,0.9505382509501068,4
17da5d80ea0eeabd565083183027d588,1.1421239015205629,0.0,0.36347209809021397,0.11363518471772345,3
186052b3f166a0f7227e78b2d27652d3,2.1577059952600464,0.0,0.10855295331422254,0.47052563068972475,3
186d7d472f062ca6ef30689faa935d2e,-0.23145838520153916,0.0,0.008952732816371545,0.823645624416471,5
1871f846d88e6b0632e1058b61d35964,-0.18318541208518285,0.0,0.004491077181347447,0.8639870588624545,3
18796df281656da4036dd926561a6030,0.0,0.0,,,3
18b0e642cbae7251e60a64aa07dd9eb9,-0.68845142900048,0.0,0.12088760582721858,0.007489122840792257,3
18dacb31f154c3607af782584f59b3c9,0.0,0.0,,,3
1900bad8eae4042922f8487abb59e3c5,0.0,0.0,,,4
195a72beccf48da20d71e2d7530b470a,-0.6213380155170066,0.0,0.1875591189963759,0.4663421274950836,4
196616257eff8bc851dc4fc041cbbbe9,-1.0848766619339723,0.0,0.013978214153237412,0.7449578984500275,4
19a6ffd4e245a92747a693805163a60f,0.0,0.0,,,3
19c91ef95d509ea33eda93495c4d3481,5.000523562854042,0.0,0.13516012791033571,0.0007941062546563323,4
1a080577618e7fe4d9ddd8fb2b47a964,-0.5056779609712582,0.0,0.037099989615938744,0.32610834677928197,11
1a0971a6f39f04118207a7308d451e9d,0.4756472820094888,-0.08785913055714267,0.24825412747064668,0.036348101963542885,4
1a758361b1c10b3ffe3d3373332de319,0.5429033449184838,0.6720187829421492,0.4915079459275796,0.4726628297179199,5
1b11571a0535a643bb18db34b84b7334,1.5565562310339078,-0.3236519805545939,0.04761904761904767,0.7209712020732304,3
1b474c650cb9407d32a1e066937b68fd,0.10478290372398247,0.0,0.0005963995200326533,0.9502740711715644,4
1bfb290d7273a442c874dbe74b4abae6,-0.1943203943705185,0.0,0.0016821183901657433,0.8456662136775267,4
1bfe62f326ac7bec0f5a83c10cfff228,0.0,0.0,,,4
1c05e0964302b6cf68ca0d15f326c6ba,0.0,0.0,,,3
1c55a8be0613dd888ed9c039cea3d660,0.3558312336670451,0.0,0.03344167596296599,0.7287517701100897,3
1c63d0a4d75df524d4605a43285925d7,-0.10426492679070469,0.0,0.0011318974084123523,0.9217738091707892,6
1c9b5793de6c3d9117b6218552c87a8f,0.6064184702097057,0.0,0.11584020735318068,0.2551615044421717,3
1ca737c9f8f06b3672be9f9f3f603d36,-3.34798369085654,-0.025286014598412294,0.04795555047790101,0.4764907485990257,3
1cdfaf0cc5abd6063d3a10ae3318f345,1.7037949859896528,0.0,0.3827844991186632,0.13855599958034887,3
1cf0c9095608952cb1c65c4789946375,-1.6179130879105694,-0.004286980460070838,0.3606176579296019,0.021999445061645192,4
1d3ecbda18167c766a3381fd16108e4a,-0.6217096889885926,0.0,0.016368279015143705,0.649546575595714,6
1dec4c88c685d5a07bf01dcb0f8bf9f8,-1.9802231200597977,-0.2326939391816622,0.08596226003078467,0.232262117759886,5
1e1a186a03f0d98268516827690d4fd2,0.0,0.0,,,4
1e1d5e507a02d77ca05f0fbd4783af9c,5.5448796942068964e-18,0.6931471805599454,1.0,0.9935447396159421,3
1eaf224c19e07b6e50bf0119eea1dd26,-1.0623631227133167e-15,0.3465735902799725,0.4444444444444444,0.9999999999999989,3
1fce7b244f4a45431713165a869f5f32,0.0,0.0,,,6
1fd3bb291e0dba9d6081eb914303993b,-1.0174028215594684,0.0,0.020474707534508974,0.7868300741217877,4
1fe8e6e01596885617fa1c90d29c2f81,-1.192250997663841,0.0,0.07181267992031559,0.4857013486697755,3
20f160a9cf2e856ee5eba259e9ae33f9,-1.3082131960161272,0.0,0.15750040306292845,0.09249986304092549,10
211d04c14dd756f5e4dec38c19187fdb,2.9512730985759053,0.04426243638215671,0.164247652938998,0.3961622444868393,3
2132979d9b6f64e99b8c9bb4da4e0323,0.0,0.0,,,3
21767347dfdabbe42b3ca5846a4cdb48,0.0,0.0,,,4
21a95b5525c6d658ff4e5e1b50f7c02d,0.0,0.0,,,4
21d2fdced5c69bfc6539b67908a4ad28,0.0,0.0,,,3
21fb5057dd6a737df6851a7ab7a130da,-1.0241799906369211,-0.16564059128780906,0.12270723757496982,0.20483964437732446,3
21fd3b391a97c2fedab9d0efdd183a93,0.0,0.0,,,7
222684e29ad17ce818d1b01753c0cfb8,-0.9637481581980986,0.0,0.0831242169400126,0.4191781414614081,4
2239cf6b4421c4bd57f8a87127800929,0.0,0.0,,,3
22594ba8fd9a72ad95d352929c821560,1.0048191425240942,0.0,0.0206245617829236,0.6096201500454761,3
22a8168cf1f1c6347da8d29863b7f75e,-0.35314658409973526,0.0,0.029946532401217363,0.7430151372704834,4
22c5ddc22ea8cae84fc9917def682dc6,-0.1683095190573662,0.0829108015344264,0.027374853503153163,0.8934553579637713,3
23365beed316535b4105bd800c46670e,-0.14967086710211192,0.0,0.013908247391035022,0.5423346707370773,6
23384f296aa1bf6461d22912093a9847,-0.08847233041761973,-0.04955476012507684,0.013392857142857095,0.7926485408487532,3
235458528f907463ec55ebb1e16b69f0,0.0,0.0,,,3
23bcd6822a33df5534f9b290216eec1f,-2.915018399727356e-16,0.3465735902799726,0.4565217391304346,0.9999999999999996,4
23c6236434e58c6519c19e56c2dade45,0.0,0.0,,,3
2423252b2432f1803e4f29e0974c6cf7,1.2392372329589965,-0.3573572382219168,0.1410892315383111,0.18820165422996066,3
242e1933d9cb1c789d3c6a3f2d083ba0,0.0,0.0,,,3
24bc2932a12c983f8e76d828b65cf39b,-0.7968005679933949,0.0,0.038962572871280576,0.6393960145360088,3
24c66f106f642621e524291a895c9032,-0.7413978138496062,0.22648206008647662,0.08584878376962857,0.10412484755224113,8
24cdea192c5e345910d4fda8580576bd,0.0,0.0,,,4
24dd446745b812ef3347d7ae00f5541f,0.0,0.0,,,4
2516615ef3ab70913809f9d5fc363740,0.0,0.0,,,5
251876e7ba013b87b7262fb2524e2d60,0.0,0.0,,,3
25437c6ccd9cdc28db375f821881224f,0.0,0.0,,,4
256c61261c818dab727fa2a60d8964ca,0.0,0.0,,,4
25c38557cf793876c5abdd5931f922db,-0.49359914227327195,0.0,0.009754552777689107,0.5844983416256002,8
25d6edcd216a9ee579f19f92d694f7d5,0.0,0.0,,,3
25f86162fee18735fffdb762dcb10d7c,-3.1542604376862817,0.8988027703602584,0.35524752362201384,0.01680312941131654,3
2604055d4992311bc72b115b6d5adda9,0.0,0.0,,,4
261244fc4d0197d8772346872f5b0f5e,0.3449703935905693,0.44339595872476656,0.3777777777777779,0.5226031535880373,3
2669a9fe1aaf6cb29071f8f866014afc,-1.2915463723312712,0.0,0.013257808833385454,0.7860082854453866,3
26b2a480ced2900a62bb9431133e95aa,0.0093208041879747,0.0,2.85273134669195e-05,0.9861837115308619,6
274669a78ffdf9398adbd9502e6c4915,0.0,0.0,,,3
283dc451ad3918badb976d56ff887289,0.31019200152217663,0.5270055261357315,0.3382687292691495,0.4681362185697329,4
288dbc06591742c5d7fe90fbfb08943e,-0.18370455090048482,0.0,0.019966006043942164,0.5101563107996179,10
28a652ff04e43c1bc57937a9f8770f9b,0.14436151511778222,0.0,0.01853380666895965,0.5457783482831031,5
29427de7f8a9ee983d9dbc51cec569b4,0.8492350721541454,0.0,0.011136267407989009,0.35153022382901766,3
2947c2678aab0b7bfc86dd062d9c3318,0.12072128263492807,0.0,0.0005684740384831466,0.9355181932411137,3
29b85c2f1ec5f4d02b03737a8fd3698b,5.562348208786193,0.0,0.19922775908096924,0.2284618545111861,6
2a217b8a9a09c938d8db704d99d7f053,-1.079765152312126,0.0,0.03584138554741545,0.7604003198925083,3
2a2d22ae30e026f1893083c8405ca522,-0.7412154873549532,0.24414019272241572,0.03154591676021812,0.3237082129011492,5
2a46d3a8cb337e4c4b5db2d6df599cea,-3.1949015854281604,0.0,0.1944723132999191,0.321971826920944,3
2a5806f10d0f00e5ad032dd2e3c8806e,-0.8344956618681094,-0.07176821649690884,0.010662082579974141,0.5169122411607868,5
2a7841348f24a00ee83641784f88f9b4,0.0,0.0,,,3
2a788bf848c3357ea72c31e344822aa9,0.0,0.0,,,5
2ab3eebb03e660d44470d936c0f20bb6,1.369712408933817,0.0,0.15502445651856978,0.4399218237746671,3
2ac7c9339ff85fff3e1aee3eaf7bb315,0.09058086718290372,0.0,0.019153199392450193,0.7029928468285328,4
2b4609f8948be18874494203496bc318,0.08220945380227061,0.2798687824235187,0.022418301729933976,0.8754937121553846,3
2b939dc9b176d7fa21594d588815d4a4,0.2310139044595538,0.0,0.034417319179107286,0.5254408402712382,7
2bb3e85f2a403543fdb64e266e70c792,0.0,0.0,,,6
2bd9b51a9ab079e095aca987845d3266,-4.390517885344231,0.0,0.3042276328840049,0.05069157454162331,3
2c8e38b2b220b65a306d88444defb4fd,0.024676367604743094,0.0,0.00024690700066520854,0.9705424592927366,3
2ccd049c8e7ea210e079a1aa8ad92477,0.0,0.0,,,3
2cfd372900c7c65e4c4ed2ccf7a1cfd4,0.0,0.0,,,5
2d110366dd24a714cb50dddc30b4101c,0.0,0.0,,,3
2d4d78eecba060a7127c5f6a21cdb0c7,1.2706217437632907,0.2954222429648754,0.43377971215926214,0.19414190756856536,4
2d7ec74c6f93ad8234f2e29817b2827b,0.0,0.0,,,5
2e511b5741ab14e7f5294df6f1310b03,0.13812105203337688,0.0,0.0003168050014481505,0.9697882366387869,4
2ea92fab7565c4fe9f91a5e4e1756258,-1.3161145735898698,0.6649313404452645,0.5759635094430692,0.11286724556283129,3
2eb384017334e47db9ccf364216799df,3.8216010762257494e-17,0.17328679513998643,0.1562500000000001,0.9999999999999999,3
2f178dc91b792930e1ff40a77a123506,0.0,0.0,,,3
2f785af0f4f132585052347521b90b29,0.0,0.0,,,3
2fa5da96109ea94cc9fb50cc589ed65e,1.605386727960164,0.0,0.04058839172234985,0.6323489771938968,3
2fd91ba79b5f4f8342b67bd79cb54b3f,-0.9733913160837685,0.34657891677202185,0.4318164353400744,0.3506222123105859,3
2fea0f2cec6b6324a277d4a61c2ed2c6,-0.6564136417713917,0.0,0.24779352896699136,0.003742853172340213,8
2ff995aead9c63a1f37a07b3664ead37,-0.9296137444649633,0.0,0.04578580198670501,0.2562046978382063,6
2ffdf10e724b958c0f7ea69e97d32f64,0.13924819799610816,-0.06924809111117326,0.008328689234077924,0.7152857653100283,13
30001d6521e7d5826eb1881050cea7e7,0.7028663564158967,0.0,0.30850037077977355,0.1955188972842125,3
3003a2841d6a775095317139ed2f7943,-0.2802081160102601,0.0,0.00138342579133377,0.9442340794746081,3
30048c2138eb22aebd13d31c07ba226b,1.1950472136414754,0.46063431939291244,0.19197580794684543,0.7668100035646375,4
308a7360ee2e0ecfb6aa7708428692af,0.0,0.0,,,3
30b6868bde148b4c71716da3f1cdd9e3,0.0,0.0,,,3
30ccf4724f5227265f837e9ba0246278,0.18008035432309813,0.0,0.008949203671530626,0.6528573050223924,7
310b40ec41fbfc061e5309006482e68a,0.0,0.0,,,4
31639956e7fac87ecfd9d608040638bd,0.34269684081068746,0.0,0.0065177701382956865,0.7142252332561008,3
31a2f42a87890f87d77daebdfabc182e,-0.23708888933975913,0.0,0.001728509714057136,0.8097469651281418,4
31b5755dd3e583e7c227a935657a818f,2.029364338495474,0.0,0.944304658187037,0.005674591131338891,4
31b8e7c2a22f3dba5183cc110bdd72f7,-0.045548550768463945,0.0,0.0005255949477122046,0.9214250307818553,12
31ddb1ee64afc01b90d5025db261a737,-5.093587144902056,-0.2455020469100246,0.7855568136039093,0.12178556082383792,3
3225c54bb2785c33f49f50398fcdb88c,0.1935882861178555,-0.039807195410866664,0.01275057476202901,0.5912798562128728,12
32aeecc02aa5adcb7f75155a80a47836,0.0,0.0,,,4
330144665b875c2b4555f88d9f4ed7c1,-1.777974439800665,0.0,0.6380954993732937,0.0018316012604260026,3
3347f12bccb00487d0d9aec54dc1037d,-2.493331064829001,0.0,0.3114904722682631,0.19290608770390655,3
334995514673fb6bae67885458b52984,0.07367002725789096,-0.052543161594543156,0.007977036817287675,0.8826076319945988,6
3354a4e684f5e7199f9407db70ccd92b,-0.3278665540089221,0.0,0.005187586930209931,0.568570863054739,5
336cfb12a5468070795ae4c964f4ce47,0.0,0.0,,,4
3377b442347c19fe5f5d740892c180e6,0.0,0.0,,,3
33e77eecc23c25a65d10f627e5053617,0.0,0.0,,,4
33fac76e7f17367dedaef7954bbb33b4,0.04950874135240453,-0.03990575808347082,0.005214719250489885,0.8555406208315945,5
33fca9d59532dd4c191217a979346ab9,1.6073982739668198,-0.23821211305469558,0.08946794751750364,0.3565898361144554,8
341d85d688ecc3353cf2a968e7ad0dbf,-0.06828536890274917,0.0,0.00040695270644552917,0.9408882327658589,3
3439529926df110506c6752e8f16d358,-0.3631540790403251,0.0,0.026197766685457813,0.7948203480227978,3
345ebf31824c3871cbb94c377190d6f9,0.0,0.0,,,3
349ce46a0e2e20054aa9d80c48af8816,-0.9027750435581564,0.0,0.1747107829610961,0.017287206233248035,3
34b91723112fa9ebf6b4d6b4db4a6741,0.0,0.0,,,4
34dabb8af33b3756cf72df05fb327011,-0.14557522230876183,0.0,0.08154848069594278,0.23596562846825805,4
34dc9ba20762290886d4d94d07a102e3,0.0,0.0,,,3
3552627a68384dc559f0fd4cce173269,0.0,0.0,,,3
35537536ed2b4c561b4018bf3abf54e0,1.0886315428773479,0.0,0.03799974904376058,0.5437660542219646,3
35afc973633aaeb6b877ff57b2793310,0.459470018492092,0.34504104287354,0.04446274255733984,0.5613954892945883,6
35ebf08a93899d44e756809e11b14754,0.40770237168512946,0.0,0.0330090188614004,0.2889222172478606,7
3625fbaf8284047185fb0351f2f84ae3,0.6360766368934768,0.0,0.01631315755048457,0.6924188483282009,3
362b773250263786dd58670d2df42c3b,-0.13812565751822037,-0.4610244109649387,0.016821918527256674,0.8551098860850295,3
363218ba55c610b750224f90bdd34be1,-2.740205725081319,-0.14705787163887094,0.09289746690251532,0.03232205142581393,8
363a742635cc645c207ce8102de9b837,-0.7780088718829059,-0.1906239223178377,0.05714285714285716,0.7246047636600127,3
368c6c730842d78016ad823897a372db,0.13688586176277845,0.7229140120562139,0.0642321894582838,0.8117102078851185,5
36c2fb4fa746273709c373f6d6ec6796,0.21452177482329848,-0.1823366434631964,0.03933107748825759,0.842712196535231,4
36f60d45225e60c7da4558b070ce4b60,-0.635491490295888,0.0,0.03637152297796531,0.11927104580518863,13
371fa349d92646bbeea5873df0bcdc5a,1.5490300882114887,0.6310110253318719,0.024767801857585536,0.7192559162208194,3
37246960437c4a40a03c40f0ea2e957c,0.0,0.0,,,3
372645c7439f9661fbbacfd129aa92ec,-0.2971424330459995,0.0,0.005904269063380929,0.7474637251905974,5
37470d84427730445b3b251bb796d528,0.0,0.0,,,3
3758055ab2434bd36ac78e00b15b5cf6,0.0,0.0,,,4
3779f2d78a8cc041bcce56232d83befb,0.0,0.0,,,3
378fed7e555fa94c149f571bba1d71b0,0.0,0.0,,,3
37b99aa22bbac19b2a4afc4b2a958a53,-2.1047943534858766,-0.2321454508907997,0.15497274537547723,0.17825645264871773,5
37f4d0bf85fbf875c920d460766d6a5c,0.0,0.0,,,3
385a33a408e9c35c9fbc2025c12f3784,0.0,0.0,,,5
386486367c1f9d4f587a8864ccb6902b,1.0080769826183242,0.0,0.008929884773875352,0.5369326019975735,4
386eebb43722ab502f04f7900bd2451b,0.5337334299871453,0.0,0.030236225658855198,0.504482912842258,4
3879913e3a462abe3be99c14310898b5,1.1257258459267365,0.0,0.07225066570378158,0.6619268200602363,3
387e781bdd254dd8821e6194af0fa8d7,0.0,0.0,,,3
