product_id,elasticity,avg_price,total_sales,status
06ead9c0b05b368667d858c09148af03,1.1512929863585422,108.23333333333335,4,이상치/정비례
06edb72f1e0c64b14c5b79353f7abea3,1.72838715967561,41.57666666666667,143,이상치/정비례
06ef9525b604908b6ef27fa630b4f22f,-16.886317030755364,37.379999999999995,6,매우 탄력적
06f0e85c7892d5df893f332706340af1,0.2696557869000434,165.0,29,중립/비탄력적
06f18114503e7543d81252fd61a53df8,13.506474341518889,194.9,3,이상치/정비례
07133eebda0768a2ad3d68ef4d95b597,0.0,216.5,2,중립/비탄력적
071b82cad6de748755bb587ff3feec2e,-18.705026441015022,134.99,5,매우 탄력적
071e6d5971d28c9cbbf618b5123f8284,0.0,184.0,2,중립/비탄력적
0723afa6f9a5a11c512396db0bb03051,0.0,69.0,2,중립/비탄력적
0736b2e56f06e14d3aa1bef54de26052,-1923.4833427926935,13.875,5,매우 탄력적
073ed404e3aec5b0a486334c05ee2fe9,0.0,394.998,5,중립/비탄력적
07544775a63940d28bbc20d835ddd781,0.0,56.45,2,중립/비탄력적
07691def223b4568e8ecb5a5b30574b1,-5.145842154842582,15.64333333333333,6,매우 탄력적
076e4ce53c8914382e7ff3732511b17e,4.043898334124541e-15,104.99,18,중립/비탄력적
077599a82ee54960bc4f4c941b0d1359,9.447972574962396,121.72999999999999,16,이상치/정비례
0776155007ad20447a0b0f91d4aad644,0.3099228923865002,16.996666666666666,5,중립/비탄력적
07821918ef487fd64eb20b3c8aeb897f,-2.8684493430591513,158.2225,14,매우 탄력적
0786b87f44a44896ee0a59373edfcc50,0.0,47.32,2,중립/비탄력적
078faa63eb55a5055713e141f098624c,-4.234351876049515,77.35,5,매우 탄력적
0798196b28c04c8e543322896c882902,28.99578325557439,279.0,9,이상치/정비례
07b11fd090e8a63b2dcbb19a21d11323,9.991175353665598,28.84,3,이상치/정비례
07b90e3c7e287977b2e8cd54a98ddb89,0.0745558295604229,17.174999999999997,6,중립/비탄력적
07bcd890d449e493b4ec23d05a9e40ee,-6.2129101809099385,31.566666666666663,7,매우 탄력적
07c410d85cf66a03da15b92f2d03d583,0.0,84.9,2,중립/비탄력적
07e1dae59ffce9e47d0f529361d492f6,0.0,324.0,2,중립/비탄력적
07ecfc5bd0d3ca496facedede13afb80,0.0,1144.495,2,중립/비탄력적
07f381c65e8e66460c07781b9b1b8834,-5.068287720955279,208.13285714285715,17,매우 탄력적
07fe9ffbb84b9d22610d79efb16e81a7,10.555326333712326,61.0,10,이상치/정비례
07ffc018eaf23e086370dea42c74077b,-11.73704764494215,28.95,5,매우 탄력적
08056d78bb75ed3ace107c72c16ec511,0.0,123.63,2,중립/비탄력적
080a388eb2bd1051b01f6fc4ca659450,-6.023481782586059,27.49,4,매우 탄력적
081476f0ad46b45e23bbd0f3d1d4dd98,-0.753993497458753,34.9,3,탄력적
081cac4fc215928a462eb2c06a14dffe,-0.4103897611557921,34.333333333333336,5,중립/비탄력적
081d21aa3dc9b583104a15fc4dfd1160,0.11521404804015742,144.9,4,중립/비탄력적
0820af09ddc75b84841b1fab4da4be9b,-5.987612738431273,10.950000000000001,8,매우 탄력적
083ffd30820b592e294de7ed668ff975,4.026912453129148,47.9,24,이상치/정비례
08462528607b71ea62cbc019d91b001e,0.0,217.35000000000002,2,중립/비탄력적
08574b074924071f4e201e151b152b4e,-3.181134495282642,98.78,113,매우 탄력적
086351823300e0339f6955b27998c186,-2.778845472809182,121.77799999999999,32,매우 탄력적
08713ad044290890b1373e1bedc8464c,0.0,10.4,2,중립/비탄력적
0891f8ac9e3d7252ec5c162da0b0b86c,0.0,37.9,2,중립/비탄력적
08922ac36480e00c6972216735d44693,2.339612411527684,34.0,3,이상치/정비례
089447f48055194b36dd135e1a353cff,-11.966470051815914,95.375,4,매우 탄력적
089526cae28a7fd487bfb3bab161d701,-5.232963944868615,74.85,3,매우 탄력적
089cc17c8bf2226d13648392e33dabd7,4.894840444195706,47.475,8,이상치/정비례
08a20557431a9fcad3a08aed08811e14,0.0,203.45,2,중립/비탄력적
08a58dc963320d6073623382b9ceb920,35.47204735550813,124.0,37,이상치/정비례
08a60a2b8d7362c5da1b6bc61f7d1191,0.0,91.9,2,중립/비탄력적
08a7edee09bde7cfc9504bc369e64cb1,2.7188072260331233,204.99,3,이상치/정비례
08bc541b873d8c1ecd4e6bdd1d287c97,4.906886854711928,156.0,3,이상치/정비례
08c5039f843aa1a03854fb33b713ef37,0.0,21.865,2,중립/비탄력적
08c63555bbee955cad9c6a9feab9e9d4,1.0763998150817102,87.67999999999999,15,이상치/정비례
08ddfb809affc027d1aec6d639969dbc,0.0,18.695,2,중립/비탄력적
08fe42c83a91594fec4d1e11474200f3,0.0,29.7,2,중립/비탄력적
090481b27cff4d143f62be584cba5ed1,-7.073429393806658,34.9,5,매우 탄력적
090ab1523d3fe5832c09a55b7195e32b,-4.957170198852554,21.49,15,매우 탄력적
091e1ab4eb3b6b2eab091cfd2cd002f2,0.0,205.0,2,중립/비탄력적
09278667a33779be5996a7df729db8ae,18.180452773597402,200.675,3,이상치/정비례
092be1e8336fc404c57bd5970d056886,8.268060479039983,66.91,13,이상치/정비례
092efe1dbcc1a4752b17a19fb6de36dc,-9.248490828497218e-16,154.94,4,중립/비탄력적
09481a6dfe9eb590dc8b265b54dc4c97,-21.798700756914833,974.45,8,매우 탄력적
095cb863f2b04911455ad33f5177062e,29.861247120299478,51.9,11,이상치/정비례
095ccd4cb27e35ee43f12dd18fa26c04,-9.24099518445225e-16,28.9,4,중립/비탄력적
09661a3f29765eeafd2f05d7ad22310f,2.521048221359154,114.45,4,이상치/정비례
096b00d9037146606b19d614cd67ab65,9.346272037959622,134.9,3,이상치/정비례
096e14458100c2b6d10f72d69f80cf34,-12.749665483560818,283.3233333333333,7,매우 탄력적
0979deef723cf684a3aa7e4303f99fe3,0.0,49.0,2,중립/비탄력적
097ce3b5d4710b24d4a113b394ef2566,0.0,95.4,2,중립/비탄력적
0981ba54d8ddc68299f7c7a7d23bb2c9,-12.626076344005535,115.0,4,매우 탄력적
098c663630a7a81f7d7f42a2ce0b02d7,0.0,117.0,2,중립/비탄력적
0992c6cba95a13bfa68ea7d5e22d478b,-5.2740536139689596,380.99,3,매우 탄력적
09982590713913e225d3ce5ccb670688,0.0,59.96333333333333,3,중립/비탄력적
09c3a2ea33f044aebffecd6681e00133,-0.023967547239004443,54.663333333333334,14,중립/비탄력적
09dbbe2c4f26cad4d560aea043f9632c,-12.615083282016924,114.9,8,매우 탄력적
09e24bdfc054e52b9c4af78e3a286a98,-6.081323032952616,54.95,4,매우 탄력적
09f6dccfebfa0688abfc1af640b69e61,2.347447362217246,31.945,7,이상치/정비례
0a27cbaaeacef635e4aa37885a1e5e93,0.0,229.0,2,중립/비탄력적
0a29ce51f88190dc32d9f6a23f7e9a8c,0.0,11.4,2,중립/비탄력적
0a2fff0d95ef3bbb7dffc618f9542ba9,12.857698545685416,97.33333333333333,4,이상치/정비례
0a407038cdb51df51fa8d01c54fa05f0,12.128603347273087,112.45,6,이상치/정비례
0a4dea9eaeaaea5b7894a9a4ec6ed660,41.44188193250478,50.989999999999995,6,이상치/정비례
0a57f7d2c983bcf8188589a5fea4a8da,-0.9140741607260601,117.2,104,탄력적
0a74b9407eaec9d6c760a1e92c10d96c,-5.174291252680584,99.4725,11,매우 탄력적
0a783d7ce18a37749c3a059cf829564b,-0.10757448905006231,165.5,12,중립/비탄력적
0a80f03007af9e2c5ac5065d6742e1b2,8.49872007923932,68.7,3,이상치/정비례
0a8364a63342dab8877bc3e5eb7cff6c,0.0,32.5,2,중립/비탄력적
0a8b35c2fbc824f7e1015cf330e6cc3c,-1.3046799810851755,49.67666666666667,7,탄력적
0a9a9c25c5a06532d1766e00db833a7f,230.2011845995512,14.945,15,이상치/정비례
0a9bdadab17a9b0f258f64d11a0adf7b,-6.469185530526168,84.98,22,매우 탄력적
0aa889132d2e6b79778488c79d025d99,8.80449272014542,48.95,4,이상치/정비례
0aabfb375647d9738ad0f7b4ea3653b1,-4.3351454692669495,29.46,142,매우 탄력적
0abc19e41fdc9d6894b8cae651619253,46.059606193403496,2452.05,3,이상치/정비례
0ac4f23a50ad9369ab5d78b1f068f6d3,0.0,1644.5,2,중립/비탄력적
0ad0b4d6bac55daa9cd221ea08ccbfac,0.0,31.4,2,중립/비탄력적
0b0172eb0fd18479d29c3bc122c058c2,2.276293852388388,24.560000000000002,16,이상치/정비례
0b118a49dedaae5a3d10b55467aad998,5.64908151298997e-16,26.25,4,중립/비탄력적
0b18bdc51d81f585573501ece135a6fd,-1.0572665334575826,12.905,3,탄력적
0b230f10ac2cfc4c831b825bf31a5de2,0.0,122.9,2,중립/비탄력적
0b2a1288e8ba64c797e7586c8df75602,0.0,82.30000000000001,2,중립/비탄력적
0b349a8595d271e85a0514fe541953fd,0.0,99.9,2,중립/비탄력적
0b3f6a2323c814e1b19fd44838c160ef,7.900781006741361,19.49,5,이상치/정비례
0b5c0ecd14105464e2b879a307092e3f,8.122221881602835,46.9,3,이상치/정비례
0b814a3c8fa6dbb849df7c28c1bd6831,-5.647158337130831,177.0,8,매우 탄력적
0bb9709934061bd3316175ad24d90409,0.0,174.0,2,중립/비탄력적
0bba7f78f15c9bfe3964a088ae67ba0a,0.0,108.0,2,중립/비탄력적
0bbb557651f08b3c732d9836de4d0bc3,0.0,57.99,2,중립/비탄력적
0bbdc963004d9b2fd3427ee3c5ae3608,-17.067098949807484,324.0,30,매우 탄력적
0bc4d2de176747bbc8b5e680bfdb66b6,3.0088275514793676,134.9,9,이상치/정비례
0bc5e6c957486577f11519bf36577b38,-11.465796271179393,23.49,16,매우 탄력적
0bcc3eeca39e1064258aa1e932269894,-0.8494320298508268,54.339999999999996,115,탄력적
0bcf6f2768e7e4cf76462a7b7e0ca0c6,-1.6416868952921308e-15,6.245,4,중립/비탄력적
0bd478959805d86aabe80febd51789e4,0.0,141.66666666666666,3,중립/비탄력적
0bdd9a52d192d64770e33ae559512478,147.58459511758974,54.5,16,이상치/정비례
0c3cd8d63839bed6f80aca6388766417,0.0,32.1725,4,중립/비탄력적
0c44cf18fca971245b41119ce72861c0,29.080280130815183,30.47,7,이상치/정비례
0c46bfb6210825d07804a6d4f81a5a92,4.392078053885126,517.2333333333332,4,이상치/정비례
0c4e43e25f781898363a83f9a7390ebb,-26.297898739592007,111.325,4,매우 탄력적
0c5193db708519e6b812ac8474898ffa,-14.893044654963006,21.49,9,매우 탄력적
0c5b17c1b54fc1dc48752ddb8caab6fc,-1.3906522490224302,63.95,9,탄력적
0c66624528bd676dbe410f6f07ec32b0,0.0,194.45,2,중립/비탄력적
0c6fc9b9317a68d1cda098c063914b72,-58.90092843961118,424.9,5,매우 탄력적
0c71252f37443403376d2008034a7240,-1.2385214591976565,110.295,22,탄력적
0c7ec2b24166d57ac38a9db523711782,-4.629637603168141e-16,78.1,4,중립/비탄력적
0c80d4d910506b4e1db996ff1fa5c658,-5.22275076283052,174.235,7,매우 탄력적
0c8862859cb952ee81428f80dc8140d9,0.0,1152.6666666666667,3,중립/비탄력적
0c8b6b6e4f9ee5fe2c48d6cee4c69bc8,-4.187835133512256,109.0,9,매우 탄력적
0c9452f6a812935c0615faee8bf8646b,0.0,189.99,2,중립/비탄력적
0c9ff9d8ed9b9bdd825487b3a66e05f5,2.295279912405212,232.925,17,이상치/정비례
0ca16017057f20d572b8c01fcd7c5c28,0.0,122.4,2,중립/비탄력적
0cb255418b89587f063171ca707b85e7,22.525505955545295,16.25,3,이상치/정비례
0cbeda603059c985268afd35128be303,-2.881811192796285,79.3,4,매우 탄력적
0cd0a2334c30b335c4a4e73205bfd366,0.0,249.95,2,중립/비탄력적
0cd1da0c6c22680f93adb165c0a56e36,-14.899977377480472,43.0,3,매우 탄력적
0cdaad368fc9c18b0e7c3328f79f341b,-2.376586890274239,455.6666666666667,4,매우 탄력적
0cdb6853db40cd5d117e1828fcef99af,0.0,101.45,2,중립/비탄력적
0ce1e35bdc6af7e582e7ef9363e29b5b,-5.096189812455596,18.656666666666666,9,매우 탄력적
0cf13ac73dbcf6586ba63b89dd1f780a,-7.65956252059376,51.0,13,매우 탄력적
0cf3ab3383c2ae6f5750e5847c749e22,0.0,88.5,2,중립/비탄력적
0cf4eefa56151424d91f1fa527e29d20,-92.9886013795853,59.25,4,매우 탄력적
0cf573090c66bb30ac5e53c82bdb0403,1.4206063584504025,52.45,17,이상치/정비례
0d009643171aee696f4733340bc2fdd0,4.367981668093829,311.3,11,이상치/정비례
0d3847e4cbb1d79d2e28b2156f1e11f2,-41.238975885671415,178.49,3,매우 탄력적
0d43f8d3ba891d985e8087bf048d3f85,5.052778803476618,13.945,6,이상치/정비례
0d69c82f1bc2991a5ec6fff3d803876b,-1.1456397932524753,90.45,5,탄력적
0d735ec0b40c02b6f7175205fb0e2de5,-10.254674227963523,444.0,3,매우 탄력적
0d77d60c579e0b58944b380d57972d88,0.0,104.30000000000001,2,중립/비탄력적
0d85c435fd60b277ffb9e9b0f88f927a,-1.440549087538965,72.17500000000001,71,탄력적
0d86ff0b639e969a11a7b3dce67e181c,-6.5781196902655745,94.99,6,매우 탄력적
0d90fced28b749fa0468818d98cb8212,9.628895107125436,55.35,9,이상치/정비례
0d9374142ba86a7c22357ea192bcfde6,-1.7566873055866848e-15,61.4,18,중립/비탄력적
0d9cceec564febe77a44f8123dc2279b,3.79671658986842,17.4,4,이상치/정비례
0da9ffd92214425d880de3f94e74ce39,3.1444861346129955,105.995,17,이상치/정비례
0dadef6ed70b861b14eddb3a3ca6b73e,-2.9784664067835593,51.5,10,매우 탄력적
0db04bfc9ca0d0dc2c530e7f2d023160,-0.9029202506877443,35.550000000000004,8,탄력적
0db4869ac8a908414823d44d742f5ba3,42.13935665144202,196.65666666666667,12,이상치/정비례
0dc7ffb1ae1ce3ad090cd7c467d09230,-4.704894095358641,204.0,3,매우 탄력적
